AZZ,-7.8622198105,13.1161003113
SSY,-6.2698998451,14.2469997406
BUG,-12.609000206,13.4036998749
NBJ,-9.046778,13.507194
CAB,-5.5969901085,12.1884002686
CFF,-8.7836103439,17.9897003174
PGI,-7.3588900566,20.8047008514
CBT,-12.4792003632,13.4869003296
CTI,-15.1603002548,19.1560993195
CXM,-8.3736095428,18.9235992432
CAV,-11.8930997849,22.9164009094
DUE,-7.4008898735,20.8185005188
VPE,-17.0435009003,15.6837997437
NOV,-12.8088998795,15.7604999542
SVP,-12.4046001434,16.9473991394
LLT,-12.3711996078,13.5366001129
LBZ,-8.4457273483,20.7320861816
LAD,-8.8583698273,13.2312002182
LZM,-9.1159601212,18.0492992401
MEG,-9.5250902176,16.3124008179
SPP,-14.6576004028,17.7198009491
MSZ,-15.2611999512,12.1468000412
GXG,-7.7545099258,15.2876996994
PBN,-10.7220001221,13.7655000687
VHC,-9.6890697479,20.4319000244
SZA,-6.1410899162,12.3718004227
NDD,-11.1679000854,13.8474998474
UAL,-10.7158002853,22.2311000824
SDD,-14.9246997833,13.5749998093
LUO,-11.7680997849,19.8976993561
UGO,-7.6030697823,15.0277996063
CEO,-11.4264001846,15.1014003754
XGN,-16.755399704,14.9652996063
ARZ,-7.2594399452,12.8631000519
NZA,-7.7169399262,21.3582000732
BGB,-0.1000000015,11.9499998093
KDN,-2.4000000954,11.3669996262
FOU,-1.2829999924,10.6169996262
MBC,-1.8830000162,11.9329996109
MGX,-2.4330000877,11
KDJ,-0.1829999983,10.75
KOU,-1.1846100092,12.4413003922
MJL,-1.8451399803,11.0566997528
OYE,1.543110013,11.5813999176
OKN,-0.6652140021,13.6731004715
LBQ,-0.7043889761,10.2456998825
MVX,2.1500000954,12.1330003738
BMM,2.0756399632,11.4932003021
MFF,-1.5329999924,13.2670001984
MKB,1.0169999599,13.9329996109
POG,-0.7117390037,8.7543802261
OMB,-1.5747300386,9.2626895905
MKU,0.5792109966,12.8908996582
LBV,0.4586000144,9.4122800827
MZC,0.7829999924,11.5500001907
MVB,-1.656159997,13.4379997253
LTL,-0.8266670108,12.7486000061
ZKM,-2.5329999924,9.7670001984
TCH,-2.8499999046,11.0170001984
MYB,-3.4584197998,10.6740760803
PCP,1.6629400253,7.4117398262
TMS,0.3781749904,6.7121500969
ANO,-16.1818695068,39.9452171326
BEW,-19.7964000702,34.9076004028
FXO,-14.8149995804,36.5299987793
VPY,-19.1513004303,33.4290008545
IHC,-25.9971446991,32.9293518066
INH,-23.8763999939,35.4085006714
VXC,-13.2740001678,35.2663002014
LFB,-15.0331001282,40.6716995239
MPM,-25.9207992554,32.5726013184
MUD,-11.6729001999,39.5630989075
MZB,-11.3618001938,40.3549003601
MNC,-14.4882001877,40.7122001648
APL,-15.1056003571,39.2817993164
POL,-12.9917621613,40.5240135193
PDD,-26.8285522461,32.8377075195
UEL,-17.8554992676,36.8690986633
TET,-16.1047992706,33.6402015686
VNX,-22.0184001923,35.3133010864
VJB,-25.0377998352,33.6273994446
DES,-5.6967,53.6558
SEZ,-4.6743397713,55.5218009949
PRI,-4.3192901611,55.6913986206
BDI,-3.72472,55.205299
DEI,-3.80222,55.666901
FRK,-4.583,55.950001
SRH,9.1444396973,18.3743991852
OGR,10.2881002426,15.3810997009
AEH,13.8470001221,20.8442993164
MQQ,8.6244096756,16.0713996887
LTC,9.3999996185,16.2999992371
ATV,13.2389001846,18.3132991791
NDJ,12.1337003708,15.0340003967
BKR,12.3830003738,17.0669994354
OTC,13.4433002472,14.73939991
MVO,12.1669998169,18.6749992371
AMC,11.0340003967,20.2740001678
PLF,9.3780603409,14.9250001907
OUT,10.4829998016,16.716999054
AMO,14.1456003189,15.3143997192
FYT,17.9171009064,19.1110992432
BUQ,-20.0174007416,28.6179008484
CHJ,-20.2066993713,32.6282997131
BFO,-21.0081005096,31.5785999298
VFA,-18.0958995819,25.8390007019
HRE,-17.9318008423,31.0928001404
KAB,-16.5198001862,28.8850002289
UTA,-18.9974994659,32.6272010803
MVZ,-20.0552997589,30.8591003418
GWE,-19.4363994598,29.8619003296
HWN,-18.6298999786,27.0209999084
WKI,-18.3624992371,26.5167007446
CEH,-10.5500001907,33.7999992371
BLZ,-15.6791000366,34.9739990234
CMK,-14.3069000244,35.1324996948
DWA,-12.5183000565,34.1319007874
KGJ,-9.9535703659,33.8930015564
KBQ,-13.0145998001,33.4686012268
LLW,-13.7894001007,33.78099823
LIX,-12.0830001831,34.733001709
MAI,-14.4829998016,35.266998291
MYZ,-14.0836000443,34.9197006226
LMB,-13.7558927025,34.5841884613
ZZU,-11.4447002411,34.0117988586
LEF,-29.8908004761,28.6555995941
LRB,-28.8556003571,28.0527992249
LES,-29.7828998566,28.3166999817
MSG,-29.8405990601,28.7763996124
MFC,-29.8010997772,27.2436008453
MKH,-29.2817993164,29.0727996826
MSU,-29.4622993469,27.5524997711
NKU,-30.0216999054,28.1968994141
PEL,-29.1205997467,28.5053005219
UTG,-30.4074993134,27.6933002472
UNE,-30.111700058,28.6718997955
SHK,-29.7308998108,28.7688999176
SKQ,-30.0389003754,28.370300293
SOK,-29.8386001587,28.0599994659
SHZ,-29.2675991058,28.5522994995
THB,-29.5228004456,28.6158008575
TKO,-29.2329998016,28.8829994202
ADI,-22.4622001648,14.9799995422
GOG,-22.5044002533,18.9731006622
GFY,-19.6021995544,18.1226997375
MPA,-17.6343994141,24.176700592
KMP,-26.5398006439,18.1114006042
LHU,-18.1166992188,23.3932991028
LUD,-26.6874008179,15.2428998947
MJO,-21.0233001709,16.4528007507
OKU,-18.8127994537,17.0594005585
NNI,-18.8064002991,16.9272003174
OND,-17.878200531,15.9525995255
OMG,-18.0303001404,22.189699173
OMD,-28.5846996307,16.4466991425
OKF,-19.1492004395,15.9118995667
OTJ,-20.4347000122,16.6608009338
NDU,-17.9564990997,19.7194004059
RHN,-27.8763999939,16.6478004456
SWP,-22.6618995667,14.5680999756
SZM,-24.5128002167,15.7467002869
TSB,-19.2618999481,17.7325000763
WVB,-22.9799003601,14.6452999115
ERS,-22.6121997833,17.0804004669
WDH,-22.4799003601,17.4708995819
FIH,-4.3857498169,15.4446001053
NLO,-4.3266601563,15.3275003433
MNB,-5.9308600426,12.3517999649
BOA,-5.8540000916,13.0640001297
LZI,-4.9499998093,14.1330003738
MAT,-5.7996101379,13.4404001236
NKL,-5.4499998093,14.8330001831
INO,-1.9472199678,18.2858009338
NIO,-2.7174999714,17.6847000122
FDU,-3.3113200665,17.3817005157
KRZ,-1.4349999428,19.0240001678
KKW,-5.0357699394,18.7856006622
IDF,-5,19.6000003815
LUS,-4.8000001907,18.716999054
MSM,-4.7829999924,17.8500003815
MDK,0.0226000007,18.2887001038
BSU,1.2247200012,19.7889003754
LIE,3.632999897,18.6329994202
BDT,4.2532100677,20.9752998352
GMA,3.2353699207,19.7712993622
KLI,4.1576399803,21.6508998871
BMB,2.1827800274,22.4817008972
LIQ,2.1706600189,21.4969005585
BNB,-0.2169999927,20.8500003815
IKL,-1.2000000477,23.283000946
FKI,0.4816389978,25.3379993439
YAN,0.7829999924,24.466999054
IRP,2.8276100159,27.588300705
BUX,1.5657199621,30.2208003998
BZU,2.8183500767,24.7936992645
BKY,-2.3089799881,28.8087997437
RUE,0.117142,29.312992
GOM,-1.6708099842,29.2385005951
BNC,0.5749999881,29.4738998413
KND,-2.9191799164,25.9153995514
KLY,-2.5780000687,26.7339992523
KGN,-4.5329999924,26.6170005798
PUN,-1.3669999838,26.3330001831
FBM,-11.5913000107,27.5308990479
PWO,-8.4670000076,28.8829994202
KEC,-10.3500003815,28.6329994202
KWZ,-10.7658996582,25.5056991577
MNO,-7.2888898849,27.3943996429
BDV,-7.0669999123,29.783000946
FMI,-5.8755598068,29.25
KBO,-6.0830001831,26.9169998169
KOO,-5.3944401741,26.9899997711
KMN,-8.6420202255,25.2528991699
KMN,-8.7286100388,24.991399765
KAP,-8.3500003815,22.5830001831
KNM,-7.5830001831,24.1499996185
KGA,-5.9000501633,22.4692001343
LZA,-7.1830000877,22.3999996185
TSH,-6.4383301735,20.7947006226
LJA,-3.4170000553,23.4500007629
LBO,-4.9616699219,23.3782997131
MEW,-4.8499999046,21.5499992371
BAN,-4.3169999123,20.4330005646
PFR,-4.3330001831,20.5830001831
MJM,-6.121240139,23.5690002441
GDJ,-6.7329998016,23.9500007629
KBN,-6.132999897,24.4829998016
BKO,12.5334997177,-7.9499402046
GUD,16.3614006042,-3.5997200012
GAQ,16.2483997345,-0.0054560001
KNZ,12.8330001831,-11.25
KTX,12.3830003738,-5.4670000076
KYS,14.4812002182,-11.4043998718
MZI,14.5128002167,-4.079559803
NRM,15.2170000076,-7.2670001984
NIX,15.2381000519,-9.5761098862
KSS,11.3330001831,-5.6999998093
TOM,16.7304992676,-3.0075800419
EYL,15.1330003738,-10.5670003891
BJL,13.3380002975,-16.6522006989
FUE,28.4526996613,-13.8638000488
GMZ,28.0296001434,-17.2145996094
VDE,27.8148002625,-17.8871002197
SPC,28.626499176,-17.7555999756
LPA,27.9319000244,-15.3865995407
ACE,28.9454994202,-13.6051998138
TFS,28.044500351,-16.5725002289
TFN,28.4827003479,-16.3414993286
MLN,35.279800415,-2.9562599659
BTE,7.5324201584,-12.5188999176
KBS,7.9443998337,-11.7609996796
GBK,7.7670001984,-12.3830003738
HGS,8.3971300125,-13.1290998459
KBA,9.6383229134,-11.5155601501
KEN,7.8912901878,-11.1766004562
FNA,8.6164398193,-13.1955003738
WYE,8.6104698181,-11.0453996658
BQE,11.2973556519,-15.8380794525
OXB,11.8948001862,-15.6536998749
UCN,5.1676502228,-9.2834701538
CPA,4.3790202141,-7.6969499588
SNI,5.034309864,-9.0668001175
MLW,6.2890601158,-10.7587003708
NIA,7.5,-8.6000003815
ROB,6.2337899208,-10.3622999191
SAZ,4.6666669846,-8.4333333969
THC,6.0456504822,-8.1387233734
VOI,8.3999996185,-9.7670001984
AGA,30.3250007629,-9.413069725
TTA,28.4482002258,-11.1612997055
OZG,30.3202991486,-5.8666701317
UAR,32.5143055556,-1.9830555556
FEZ,33.9272994995,-4.9779601097
ERH,31.9475002289,-4.3983302116
MEK,33.8791007996,-5.5151200294
OUD,34.7872009277,-1.9239900112
SMW,26.7318000793,-11.6847000122
GMD,33.6553993225,-7.221449852
CAS,33.5532989502,-7.6613898277
BEM,32.4000015259,-6.3333301544
RBA,34.0514984131,-6.7515201569
SII,29.3666992188,-10.1878004074
VIL,23.7182998657,-15.9320001602
ESU,31.3974990845,-9.6816701889
EUN,27.1516990662,-13.2192001343
CMN,33.3675003052,-7.5899701118
SFI,32.2832984924,-9.2333297729
NDR,34.9888000488,-3.0282099247
RAK,31.6068992615,-8.0362997055
NNA,34.2989006042,-6.5958800316
OZZ,30.9391002655,-6.909430027
AHU,35.1771011353,-3.8395199776
TTU,35.5942993164,-5.3200201988
TNG,35.7268981934,-5.9168901444
DSS,14.671111,-17.066944
KDA,12.8985004425,-14.9680995941
ZIG,12.5556001663,-16.2817993164
CSK,12.410200119,-16.746099472
KLC,14.146900177,-16.0513000488
DKR,14.7397003174,-17.4902000427
MAX,15.5936002731,-13.3227996826
POD,16.6830005646,-14.9670000076
RDT,16.4330005646,-15.6499996185
XLS,16.0508003235,-16.4631996155
BXE,14.8472995758,-12.4682998657
KGG,12.5722999573,-12.2202997208
SMY,13.0467996597,-13.2953996658
TUD,13.7368001938,-13.6531000137
AEO,16.7112998962,-9.6378803253
OTL,17.533000946,-14.6829996109
THI,18.4500007629,-9.5170001984
TIY,18.5701007843,-11.423500061
BGH,16.6333141327,-14.2000007629
KFA,16.5900001526,-11.4062004089
TMD,16.2329998016,-8.1669998169
EMN,16.6219997406,-7.3165998459
AJJ,19.7330169678,-14.3832492828
KED,16.1595001221,-13.5075998306
MOM,17.75,-12.5
NKC,18.0981998444,-15.9484996796
SEY,15.1796998978,-12.2073001862
THT,17.2329998016,-10.8170003891
ATR,20.5067996979,-13.0431995392
FGD,22.6669998169,-12.7329998016
NDB,20.9330997467,-17.0300006866
OUZ,22.7563991547,-12.4835996628
CKY,9.57689,-13.612
FIG,10.3506002426,-13.5691995621
FAA,10.0354995728,-10.7698001862
KSI,9.1605596542,-10.1244001389
LEK,11.3261003494,-12.2868003845
MCA,8.5329999924,-9.4670000076
NZE,7.8060193062,-8.7017974854
BKJ,10.9658002853,-14.2811002731
SBI,12.5726995468,-13.358499527
GII,11.4329996109,-9.1669998169
KNN,10.3940000534,-9.3037996292
SID,16.741399765,-22.9493999481
NTO,17.2028007507,-25.0905990601
BVC,16.1364994049,-22.8889007568
BVR,14.8643055556,-24.746
MMO,15.1559000015,-23.2136993408
MTI,15.0450000763,-24.3391990662
RAI,14.9245004654,-23.4934997559
SFL,14.8850002289,-24.4799995422
SNE,16.5883998871,-24.2847003937
VXE,16.8332004547,-25.0552997589
ADD,8.9778900147,38.7993011475
AMH,6.0393900871,37.5904998779
AXU,14.1468000412,38.7728004456
BCO,5.7828698158,36.5620002747
BJR,11.6080999374,37.3216018677
BEI,9.3863897324,34.521900177
DSE,11.0825004578,39.7113990784
DEM,8.5539999008,34.858001709
DBM,10.3500003815,37.716999054
DIR,9.6246995926,41.8541984558
DBT,11.9670000076,38
FNH,9.5830001831,37.3499984741
GOB,7.0170001984,40
GNN,7.1500000954,40.716999054
GMB,8.1287603378,34.5630989075
GDQ,12.519900322,37.4339981079
GDE,5.9351301193,43.5786018372
GOR,8.1614,35.5529
QHR,8.7163,39.0059
HUE,14.25,36.5830001831
JIJ,9.330833,42.911111
JIM,7.6660900116,36.8166007996
ABK,6.734000206,44.2529983521
LFO,5.6570000648,44.3499984741
AWA,7.0669999123,38.5
LLI,11.9750003815,38.9799995422
TUJ,5.8330001831,35.533000946
MQX,13.4673995972,39.5335006714
MZX,6.4080600739,39.7238998413
ETE,12.9329996109,36.1669998169
NDM,9.7670001984,35.0999984741
MTF,6.9571,35.5547
NEJ,9.5500001907,35.466999054
NEK,9.0500001907,36.5999984741
SHC,14.079444,38.270833
SXU,6.8169999123,37.75
SZE,11.7875,40.991667
ASO,10.0185003281,34.5862998962
TIE,7.2024,35.415
WAC,7.1669998169,37.1669998169
BJM,-3.3240199089,29.3185005188
GID,-3.4172093868,29.9113082886
KRE,-2.544772,30.094575
ALU,11.9582,50.748
BIB,3.1022200584,43.6286010742
CXN,11.5,49.9169998169
BSY,2.336111,42.307778
HCM,7.9169998169,49.7999992371
BSA,11.2753000259,49.1493988037
GSR,9.5170001984,49.0830001831
HGA,9.5181703568,44.0887985229
BBO,10.3892002106,44.9411010742
KMU,-0.3773530126,42.4592018127
MGQ,2.0144400597,45.3046989441
CMO,5.3666667938,48.5166664124
GLK,6.7808299065,47.45470047
CMS,10.3000001907,50.233001709
ERA,10.642050549,47.3879814148
BUO,9.5275,45.5549
JIB,11.5473003387,43.1595001221
AII,11.1468888889,42.72
MHI,11.7166671753,43.2000007629
OBC,11.9670000076,43.266998291
TDJ,11.7829999924,42.9169998169
SEW,29.345500946,25.5067005157
DBB,30.9244995117,28.4613990784
AAC,31.073299408,33.8358001709
ATZ,27.0464992523,31.0119991302
ALY,31.1839008331,29.9489002228
HBE,30.9176998138,29.6963996887
ABS,22.3759994507,31.611700058
CAI,30.1219005585,31.4055995941
CWE,30.116399765,30.9153995514
DAK,25.4116001129,29.0030994415
HRG,27.1783008575,33.7994003296
EGH,31.0690002441,34.1291999817
UVL,25.4736003876,30.5907001495
LXR,25.670999527,32.7066001892
RMF,25.557100296,34.5836982727
HMB,26.3427777778,31.7427777778
MUH,31.3253993988,27.2217006683
GSQ,22.5856990814,28.7166004181
PSD,31.2793998718,32.2400016785
SKV,28.685300827,34.0625
SSH,27.9773006439,34.3950004578
ASW,23.9643993378,32.8199996948
SPX,30.1147222,30.8933333
TCP,29.5877990723,34.7780990601
ELT,28.2089996338,33.6455001831
ASM,15.2918996811,38.9107017517
MSW,15.6700000763,39.370098114
ASA,13.0718002319,42.6450004578
TES,15.1169996262,36.6829986572
ASV,-2.6450500488,37.2531013489
EDL,0.4044579864,35.238899231
EYS,3.2166700363,35.9667015076
KLK,3.4830000401,35.8330001831
GAS,-0.4635080099,39.6483001709
HOA,-1.5219999552,40.0040016174
NBO,-1.319239974,36.9277992249
KEU,-1.5829999447,35.25
GGM,0.2713420093,34.7873001099
KIS,-0.086139001,34.7289009094
ILU,-2.9106099606,38.0652008057
KEY,-0.4169999957,35.25
KTL,0.971988976,34.9585990906
LKG,4.2041201591,34.3482017517
LOK,3.1219699383,35.6086997986
LAU,-2.2524199486,40.9131011963
LOY,2.75,36.716999054
NDE,3.9330000877,41.8499984741
RBT,2.3499999046,37.983001709
JJM,0.165083006,38.1951408386
MYD,-3.2293100357,40.1016998291
MBA,-4.0348300934,39.5942001343
MRE,-1.406111002,35.0080566406
OYL,3.4697198868,39.101398468
NYE,-0.3644140065,36.9784851074
NUU,-0.2980670035,36.1593017578
WIL,-1.3217200041,36.8148002625
NYK,-0.0623988993,37.0410079956
UAS,0.530583024,37.5341949463
UKA,-4.2933301926,39.5710983276
WJR,1.7332400084,40.0915985107
SRX,31.0634994507,16.5949993134
TOB,31.861000061,23.906999588
GHT,25.1455993652,10.1426000595
AKF,24.1786994934,23.313999176
BEN,32.0968017578,20.2695007324
MJI,32.8941001892,13.2760000229
LAQ,32.7887001038,21.9643001556
SEB,26.9869995117,14.4724998474
TIP,32.6635017395,13.1590003967
LMQ,30.3780994415,19.5764007568
NFR,29.2131996155,21.5923995972
HUQ,29.1100997925,15.9656000137
LTD,30.1516990662,9.7153100967
WAX,32.9523010254,12.0155000687
GYI,-1.6771999598,29.2588996887
BTQ,-2.5958299637,29.736700058
KGL,-1.9686299563,30.1394996643
RHG,-1.5,29.6329994202
KME,-2.4622399807,28.9078998566
ATB,17.7103443146,34.05701828
EDB,18.0249996185,30.9582996368
DOG,19.1539001465,30.4300994873
RSS,11.785900116,34.3367004395
ELF,13.6148996353,25.3246002197
GSU,14.1330003738,35.3170013428
DNX,12.5329999924,35.0670013428
EGN,13.4816999435,22.4671993256
HEG,9.994933,29.397718
KSL,15.3874998093,36.3288002014
GBU,14.9250001907,35.8779983521
KST,13.1829996109,32.733001709
KDX,11.1379995346,29.7010993958
RBX,6.8249998093,29.6690006256
MWE,18.4500007629,31.8330001831
NUD,12.6669998169,28.3330001831
UYL,12.0535001755,24.956199646
NHF,15.3556003571,35.7277984619
EBD,13.1532001495,30.2327003479
PZU,19.433599472,37.2341003418
JUB,4.872010231,31.6011009216
MAK,9.5589704514,31.6522006989
KRT,15.5895004272,32.5531997681
WHF,21.8026981354,31.5215778351
WUU,7.7258300781,27.9750003815
ZLX,12.8999996185,23.4829998016
ARK,-3.3677899837,36.6333007813
BKZ,-1.332,31.8212
DAR,-6.8781099319,39.2025985718
DOD,-6.170440197,35.7526016235
IRI,-7.6686301231,35.7521018982
TKQ,-4.8862,29.6709
KIY,-8.9329996109,39.516998291
JRO,-3.4294099808,37.0745010376
LDI,-9.8511104584,39.7578010559
LKY,-3.3763101101,35.8182983398
MFA,-7.9169998169,39.6669998169
MBI,-8.9169998169,33.466999054
MWN,-3.5,33.6170005798
XMI,-10.7329998016,38.766998291
QSI,-3.3633298874,37.3269004822
MYW,-10.339099884,40.1818008423
MUZ,-1.503,33.8021
MWZ,-2.4444899559,32.9327011108
NCH,-10.3575000763,38.7792015076
JOM,-9.3500003815,34.7999992371
PMA,-5.2572598457,39.8114013672
SEU,-2.4580600262,34.8224983215
SGX,-10.6829996109,35.5830001831
SUT,-7.9670000076,31.6669998169
SHY,-3.6093,33.5035
TBO,-5.0763897896,32.8333015442
TGT,-5.0923600197,39.0712013245
ZNZ,-6.2220201492,39.224899292
RUA,3.0499999523,30.9169998169
EBB,0.0423859991,32.4435005188
ULU,2.805560112,32.2718009949
JIN,0.4499999881,33.2000007629
KBG,2.326390028,31.497800827
KSE,0.1829999983,30.1000003815
MBQ,-0.5552780032,30.5993995667
KCU,1.7580599785,31.736700058
PAF,2.202222,31.554444
SRT,1.7276899815,33.6227989197
TRY,0.6830000281,34.1669998169
AMK,37.2032012939,-107.869003296
BDX,45.47249985,-105.4540024
FID,41.2513008118,-72.0316009521
GCW,35.990398407,-113.816001892
RKC,41.7304000854,-122.54599762
GNF,39.943901062,-120.944999695
GTP,42.5101013184,-123.388000488
GCD,47.922000885,-119.083000183
FPY,30.0692997,-83.58059692
FMU,43.98279953,-124.111000061
ATE,34.1926002502,-95.6499023438
AAF,29.72750092,-85.02749634
ABE,40.6520996094,-75.4408035278
ABI,32.4113006592,-99.6819000244
ABQ,35.0401992798,-106.6090011597
ABR,45.4491004944,-98.4217987061
ABY,31.5354995728,-84.1945037842
ACB,44.9886016846,-85.1984024048
ACK,41.25310135,-70.06020355
ACT,31.6112995148,-97.2304992676
ACV,40.978099823,-124.1090011597
ACY,39.4575996399,-74.5772018433
ADG,41.8676986694,-84.0773010254
ADT,34.8042984009,-96.6713027954
ADM,34.30301,-97.0196342
ADS,32.9686012268,-96.8364028931
ADW,38.810798645,-76.8669967651
AEL,43.68149948,-93.36720276
AEX,31.3274002075,-92.5497970581
AFF,38.96969986,-104.8130035
WSG,40.1365013123,-80.2901992798
AFN,42.8050994873,-72.0029983521
AFO,42.7112007141,-110.942001343
AFW,32.9875984192,-97.3188018799
AGC,40.3544006348,-79.9301986694
AGO,33.22800064,-93.21700287
AGS,33.3698997498,-81.9645004272
AHC,40.26620102,-120.1529999
AHH,45.2811012268,-92.3753967285
AHN,33.948600769,-83.3263015747
AIA,42.0531997681,-102.804000854
AID,40.1086006165,-85.6129989624
AIK,33.6493988037,-81.6849975586
AIO,41.40729904,-95.04689789
AIV,33.1064987183,-88.1977996826
AIZ,38.0960006714,-92.5494995117
AKO,40.1755981445,-103.222000122
AKC,41.0374984741,-81.4669036865
ALB,42.748298645,-73.8016967773
ALI,27.7409000397,-98.0269012451
ALM,32.8399009705,-105.9909973145
ALN,38.8903007507,-90.0459976196
ALO,42.5570983887,-92.4002990723
ALS,37.4348983765,-105.866996765
ALW,46.09489822,-118.288002
AMA,35.2193984985,-101.7060012817
AMN,43.322101593,-84.68800354
AMW,41.99200058,-93.62180328
ANB,33.58819962,-85.85810089
AND,34.4945983887,-82.7093963623
SLT,38.5382995605,-106.0490036011
ANP,38.9429016113,-76.568397522
ANQ,41.6397018433,-85.0835037231
ANW,42.5792007446,-99.9929962158
ANY,37.1585006714,-98.0795974731
AOH,40.7069015503,-84.0267028809
AOO,40.29639816,-78.31999969
APA,39.57009888,-104.848999
APC,38.2131996155,-122.28099823
APF,26.1525993347,-81.7752990723
APG,39.46620178,-76.16880035
APH,38.06890106,-77.31829834
APN,45.0780983,-83.56030273
APT,35.0606994629,-85.5852966309
APV,34.5752983093,-117.185997009
ARA,30.0377998352,-91.8839035034
ARB,42.2229995728,-83.7455978394
ARG,36.1246667,-90.9251111
WHT,29.2542991638,-96.1544036865
AUZ,41.771900177,-88.4757003784
ART,43.9919013977,-76.021697998
ARV,45.92789841,-89.73090363
BFT,32.4122009277,-80.6343994141
ASE,39.22320175,-106.8690033
SPZ,36.176399231,-94.1193008423
ASH,42.7817001343,-71.5148010254
ASL,32.5205001831,-94.307800293
ASN,33.5699005127,-86.0509033203
AST,46.158000946,-123.878997803
ASX,46.54850006,-90.91899872
ASY,46.0238990784,-99.3526000977
ATL,33.6366996765,-84.4281005859
ATS,32.8525009155,-104.468002319
ATW,44.2580986023,-88.5190963745
ATY,44.91400146,-97.15470123
AUG,44.3205986023,-69.7973022461
AUM,43.66500092,-92.93340302
AUN,38.95479965,-121.0820007
AUO,32.61510086,-85.43399811
AUS,30.1944999695,-97.6698989868
AUW,44.9262008667,-89.6266021729
AVL,35.4361991882,-82.5418014526
AVO,27.59119987,-81.52780151
AVP,41.3385009766,-75.7233963013
AVW,32.4095993042,-111.218002319
AVX,33.4048995972,-118.4160003662
AWM,35.1351013184,-90.2343978882
AXG,43.0778999329,-94.2720031738
AXN,45.8662986755,-95.3946990967
AXS,34.6963996887,-99.3403015137
AXV,40.49340057,-84.29889679
AXX,36.422000885,-105.290000916
AYS,31.2490997314,-82.3955001831
AZO,42.2349014282,-85.5521011353
BAB,39.136100769,-121.43699646
BAD,32.5018005371,-93.6626968384
BAF,42.1577987671,-72.7155990601
CLU,39.2619018555,-85.8963012695
BAM,40.5989990234,-116.8740005493
BBB,45.3319015503,-95.6505966187
BBD,31.1793003082,-99.3238983154
BKG,36.532082,-93.200544
BTN,34.62170029,-79.73439789
BBW,41.4365005493,-99.6421966553
BCB,37.2075996399,-80.4077987671
BCE,37.706401825,-112.144996643
BCT,26.3784999847,-80.1076965332
BDE,48.7284011841,-94.612197876
BDG,37.58330154,-109.4830017
ILL,45.11769867,-95.13040161
BDL,41.9388999939,-72.6831970215
BDR,41.1635017395,-73.1261978149
WBU,40.0393981934,-105.225997925
BEC,37.6944999695,-97.2149963379
BED,42.47000122,-71.28900146
BEH,42.1286010742,-86.4284973145
BFD,41.8031005859,-78.6400985718
BFF,41.87400055,-103.5960007
BFI,47.5299987793,-122.3020019531
BFL,35.43360138,-119.0569992
BFM,30.6268005371,-88.0680999756
BFR,38.84000015,-86.44539642
BGD,35.7009010315,-101.393997192
BGE,30.9715004,-84.63739777
BGM,42.20869827,-75.97979736
BGR,44.8073997498,-68.8281021118
BHB,44.45000076,-68.3615036
BHM,33.56290054,-86.75350189
BID,41.1680984497,-71.577796936
BIE,40.3013000488,-96.7540969849
BIF,31.84950066,-106.3799973
BIH,37.3731002808,-118.363998413
BIL,45.8077011108,-108.5429992676
BIS,46.7727012634,-100.7460021973
BIX,30.4104003906,-88.9244003296
BJC,39.90879822,-105.1169968
BJI,47.50939941,-94.93370056
BJJ,40.8748016357,-81.8882980347
BKD,32.71900177,-98.8909988403
BKE,44.8372993469,-117.808998108
BFK,39.7016983032,-104.751998901
BKL,41.5175018311,-81.6832962036
BWL,36.74509811,-97.34960175
BKT,37.0741996765,-77.9574966431
BKW,37.7873001099,-81.1241989136
BKX,44.3047981262,-96.8169021606
BLF,37.2957992554,-81.2077026367
BLH,33.6192016602,-114.717002869
BLI,48.7928009033,-122.5380020142
BLM,40.18690109,-74.12490082
BLU,39.2750015259,-120.709999084
BLV,38.54520035,-89.83519745
BMC,41.5523986816,-112.06199646
BMG,39.1459999084,-86.6166992188
BMI,40.47710037,-88.91590118
BML,44.57540131,-71.17590332
BMT,30.0706996918,-94.2157974243
BNA,36.1245002747,-86.6781997681
BNG,33.9230995178,-116.850997925
BNL,33.25780106,-81.38829803
BNO,43.5918998718,-118.955001831
BNW,42.0495986938,-93.8476028442
BOI,43.56439972,-116.2229996
BOS,42.36429977,-71.00520325
BOW,27.9433994293,-81.7834014893
BGS,32.21260071,-101.5220032
BPI,42.58509827,-110.1110001
WMH,36.3689002991,-92.4704971313
BWM,46.1870002747,-103.428001404
BPT,29.950799942,-94.0206985474
BQK,31.2588005066,-81.4664993286
BRD,46.39830017,-94.13809967
BRL,40.7831993103,-91.12550354
BRO,25.9067993164,-97.4259033203
BRY,37.8143005371,-85.4996032715
BTF,40.8694000244,-111.927001953
BTL,42.3073005676,-85.2515029907
BTM,45.9547996521,-112.4970016479
TTO,45.8152008057,-97.7431030273
BTP,40.77690125,-79.9496994
BTR,30.53319931,-91.14959717
BTV,44.4719009399,-73.1532974243
BTY,36.8610992432,-116.787002563
BUB,41.7766990662,-99.1496963501
BUF,42.94049835,-78.73220062
BUM,38.2897987366,-94.3401031494
BUR,34.2006988525,-118.3590011597
BFP,40.7724990845,-80.3914031982
BVO,36.76250076,-96.01119995
MVW,48.4709014893,-122.4209976196
BLD,35.9474983215,-114.861000061
BVX,35.7262001,-91.64730072
BVY,42.5842018127,-70.9164962769
BWC,32.99290085,-115.5169983
